gene_ID_robin,gene_ID_ncbi,module_identity,GCN,start,end
Beaba1|1680,BBA_01680,darkred,beau,1434865,1437517
Beaba1|1702,BBA_01702,darkred,beau,1499596,1501443
Beaba1|1747,BBA_01747,darkred,beau,1653759,1656004
Beaba1|1749,BBA_01749,darkred,beau,1660270,1661192
Beaba1|1754,BBA_01754,darkred,beau,1670567,1671637
Beaba1|1765,BBA_01765,darkred,beau,1697247,1698833
Beaba1|1774,BBA_01774,darkred,beau,1727431,1728301
Beaba1|1863,BBA_01863,darkred,beau,234303,234854
Beaba1|1870,BBA_01870,darkred,beau,255760,258631
Beaba1|1890,BBA_01890,darkred,beau,326357,327288
Beaba1|1906,BBA_01906,darkred,beau,365832,366655
Beaba1|1917,BBA_01917,darkred,beau,394171,396273
Beaba1|1920,BBA_01920,darkred,beau,402657,405722
Beaba1|1984,BBA_01984,darkred,beau,612363,613152
Beaba1|1990,BBA_01990,darkred,beau,635871,636848
Beaba1|1993,BBA_01993,darkred,beau,642356,643576
Beaba1|2044,BBA_02044,darkred,beau,793535,794954
Beaba1|2062,BBA_02062,darkred,beau,863762,865093
Beaba1|2101,BBA_02101,darkred,beau,970124,971945
Beaba1|2112,BBA_02112,darkred,beau,1002529,1003212
Beaba1|2166,BBA_02166,darkred,beau,1201854,1202450
Beaba1|2171,BBA_02171,darkred,beau,1214086,1214791
Beaba1|2206,BBA_02206,darkred,beau,1319188,1321224
Beaba1|2212,BBA_02212,darkred,beau,1336805,1338104
Beaba1|2219,BBA_02219,darkred,beau,1362841,1365282
Beaba1|2269,BBA_02269,darkred,beau,1538417,1539165
Beaba1|2297,BBA_02297,darkred,beau,1629084,1630746
Beaba1|2332,BBA_02332,darkred,beau,91707,92517
Beaba1|2362,BBA_02362,darkred,beau,195314,197571
Beaba1|2366,BBA_02366,darkred,beau,208070,212794
Beaba1|2387,BBA_02387,darkred,beau,285775,287666
Beaba1|2409,BBA_02409,darkred,beau,358179,361692
Beaba1|2465,BBA_02465,darkred,beau,544404,546152
Beaba1|2484,BBA_02484,darkred,beau,616672,618475
Beaba1|2501,BBA_02501,darkred,beau,668883,671135
Beaba1|2503,BBA_02503,darkred,beau,675288,676390
Beaba1|2535,BBA_02535,darkred,beau,801057,802392
Beaba1|2580,BBA_02580,darkred,beau,927241,928087
Beaba1|2609,BBA_02609,darkred,beau,1030917,1032742
Beaba1|2618,BBA_02618,darkred,beau,1056650,1058104
Beaba1|2639,BBA_02639,darkred,beau,1121328,1122583
Beaba1|2647,BBA_02647,darkred,beau,1153983,1157949
Beaba1|2679,BBA_02679,darkred,beau,1288389,1288838
Beaba1|2782,BBA_02782,darkred,beau,104370,106778
Beaba1|2805,BBA_02805,darkred,beau,167558,168654
Beaba1|2921,BBA_02921,darkred,beau,556328,558462
Beaba1|2923,BBA_02923,darkred,beau,560292,562372
Beaba1|2927,BBA_02927,darkred,beau,568590,569657
Beaba1|3009,BBA_03009,darkred,beau,803829,804926
Beaba1|3011,BBA_03011,darkred,beau,807376,809187
Beaba1|3023,BBA_03023,darkred,beau,851377,851827
Beaba1|3024,BBA_03024,darkred,beau,854401,855184
Beaba1|3026,BBA_03026,darkred,beau,858760,860115
Beaba1|3070,BBA_03070,darkred,beau,989306,990576
Beaba1|3082,BBA_03082,darkred,beau,1025848,1027361
Beaba1|3111,BBA_03111,darkred,beau,1107066,1108914
Beaba1|3125,BBA_03125,darkred,beau,1161599,1162883
Beaba1|3158,BBA_03158,darkred,beau,1265249,1266450
Beaba1|3161,BBA_03161,darkred,beau,1271878,1272786
Beaba1|3207,BBA_03207,darkred,beau,10084,11718
Beaba1|3277,BBA_03277,darkred,beau,204886,206525
Beaba1|3284,BBA_03284,darkred,beau,222876,224370
Beaba1|3310,BBA_03310,darkred,beau,288034,288453
Beaba1|3322,BBA_03322,darkred,beau,336063,337326
Beaba1|3360,BBA_03360,darkred,beau,429655,430497
Beaba1|3397,BBA_03397,darkred,beau,582319,582621
Beaba1|3402,BBA_03402,darkred,beau,594951,596115
Beaba1|3415,BBA_03415,darkred,beau,634557,635140
Beaba1|3418,BBA_03418,darkred,beau,642292,643734
Beaba1|3421,BBA_03421,darkred,beau,647245,648803
Beaba1|3459,BBA_03459,darkred,beau,760246,761059
Beaba1|3481,BBA_03481,darkred,beau,817978,818674
Beaba1|3523,BBA_03523,darkred,beau,921079,922693
Beaba1|3541,BBA_03541,darkred,beau,970579,972416
Beaba1|3544,BBA_03544,darkred,beau,977901,979928
Beaba1|3588,BBA_03588,darkred,beau,1135242,1136133
Beaba1|3621,BBA_03621,darkred,beau,1242626,1244645
Beaba1|3660,BBA_03660,darkred,beau,81946,84045
Beaba1|3679,BBA_03679,darkred,beau,148402,148833
Beaba1|3686,BBA_03686,darkred,beau,167830,168440
Beaba1|3779,BBA_03779,darkred,beau,459896,460813
Beaba1|3787,BBA_03787,darkred,beau,476101,479604
Beaba1|3798,BBA_03798,darkred,beau,521422,522389
Beaba1|3841,BBA_03841,darkred,beau,655161,656439
Beaba1|3861,BBA_03861,darkred,beau,712693,713838
Beaba1|3888,BBA_03888,darkred,beau,805622,807853
Beaba1|3903,BBA_03903,darkred,beau,881650,884186
Beaba1|3933,BBA_03933,darkred,beau,973951,976030
Beaba1|3934,BBA_03934,darkred,beau,976456,978170
Beaba1|3935,BBA_03935,darkred,beau,979392,980040
Beaba1|3937,BBA_03937,darkred,beau,981976,983168
Beaba1|3980,BBA_03980,darkred,beau,1107979,1108929
Beaba1|3988,BBA_03988,darkred,beau,1141084,1141618
Beaba1|3989,BBA_03989,darkred,beau,1142907,1143562
Beaba1|3995,BBA_03995,darkred,beau,1158983,1160145
Beaba1|4019,BBA_04019,darkred,beau,74872,77875
Beaba1|4050,BBA_04050,darkred,beau,173485,174374
Beaba1|4069,BBA_04069,darkred,beau,224184,224863
Beaba1|4088,BBA_04088,darkred,beau,279729,280016
Beaba1|4090,BBA_04090,darkred,beau,281965,282897
Beaba1|4104,BBA_04104,darkred,beau,336901,337939
Beaba1|4139,BBA_04139,darkred,beau,453474,455125
Beaba1|4184,BBA_04184,darkred,beau,591683,592879
Beaba1|4222,BBA_04222,darkred,beau,711557,713389
Beaba1|4235,BBA_04235,darkred,beau,748258,749083
Beaba1|4252,BBA_04252,darkred,beau,803451,806476
Beaba1|4266,BBA_04266,darkred,beau,841965,842555
Beaba1|4277,BBA_04277,darkred,beau,881480,883603
Beaba1|4316,BBA_04316,darkred,beau,1020966,1022869
Beaba1|4320,BBA_04320,darkred,beau,1047229,1048635
Beaba1|4331,BBA_04331,darkred,beau,1088751,1089973
Beaba1|4346,BBA_04346,darkred,beau,1145954,1146819
Beaba1|4351,BBA_04351,darkred,beau,10684,11840
Beaba1|4358,BBA_04358,darkred,beau,37670,39320
Beaba1|4420,BBA_04420,darkred,beau,215703,217362
Beaba1|4466,BBA_04466,darkred,beau,383012,384601
Beaba1|4468,BBA_04468,darkred,beau,390044,391960
Beaba1|4500,BBA_04500,darkred,beau,497225,500067
Beaba1|4516,BBA_04516,darkred,beau,577553,578907
Beaba1|4555,BBA_04555,darkred,beau,678411,678949
Beaba1|4573,BBA_04573,darkred,beau,727347,728854
Beaba1|4602,BBA_04602,darkred,beau,823014,824161
Beaba1|4651,BBA_04651,darkred,beau,21644,23329
Beaba1|4681,BBA_04681,darkred,beau,100663,101532
Beaba1|4698,BBA_04698,darkred,beau,154243,156234
Beaba1|4731,BBA_04731,darkred,beau,303552,305223
Beaba1|4738,BBA_04738,darkred,beau,316497,318446
Beaba1|4756,BBA_04756,darkred,beau,373854,375316
Beaba1|4759,BBA_04759,darkred,beau,379297,380365
Beaba1|4785,BBA_04785,darkred,beau,469184,471103
Beaba1|4792,BBA_04792,darkred,beau,489154,489834
Beaba1|4793,BBA_04793,darkred,beau,491773,492826
Beaba1|4838,BBA_04838,darkred,beau,647296,648787
Beaba1|4879,BBA_04879,darkred,beau,799234,801541
Beaba1|4888,BBA_04888,darkred,beau,831587,832902
Beaba1|4895,BBA_04895,darkred,beau,849254,849830
Beaba1|4910,BBA_04910,darkred,beau,23782,24145
Beaba1|4948,BBA_04948,darkred,beau,145853,146569
Beaba1|5011,BBA_05011,darkred,beau,372697,374414
Beaba1|5012,BBA_05012,darkred,beau,375781,376420
Beaba1|5025,BBA_05025,darkred,beau,435841,436770
Beaba1|5031,BBA_05031,darkred,beau,454177,454829
Beaba1|5045,BBA_05045,darkred,beau,505890,506823
Beaba1|5074,BBA_05074,darkred,beau,585552,588068
Beaba1|5086,BBA_05086,darkred,beau,621406,622230
Beaba1|5098,BBA_05098,darkred,beau,659158,660200
Beaba1|5117,BBA_05117,darkred,beau,719704,721679
Beaba1|5136,BBA_05136,darkred,beau,59670,60827
Beaba1|5162,BBA_05162,darkred,beau,152240,153665
Beaba1|5166,BBA_05166,darkred,beau,161179,161509
Beaba1|5193,BBA_05193,darkred,beau,248819,249658
Beaba1|5202,BBA_05202,darkred,beau,268828,269759
Beaba1|5208,BBA_05208,darkred,beau,288969,291954
Beaba1|5212,BBA_05212,darkred,beau,304563,305634
Beaba1|5233,BBA_05233,darkred,beau,378902,379354
Beaba1|5253,BBA_05253,darkred,beau,449632,450570
Beaba1|5278,BBA_05278,darkred,beau,533464,537501
Beaba1|5327,BBA_05327,darkred,beau,672815,674556
Beaba1|5330,BBA_05330,darkred,beau,686552,688548
Beaba1|5334,BBA_05334,darkred,beau,699501,701668
Beaba1|5335,BBA_05335,darkred,beau,703885,704997
Beaba1|5338,BBA_05338,darkred,beau,715799,717895
Beaba1|5348,BBA_05348,darkred,beau,33624,35158
Beaba1|5352,BBA_05352,darkred,beau,46756,47259
Beaba1|5367,BBA_05367,darkred,beau,90582,92738
Beaba1|5373,BBA_05373,darkred,beau,103589,106588
Beaba1|5401,BBA_05401,darkred,beau,182897,184008
Beaba1|5456,BBA_05456,darkred,beau,347223,348049
Beaba1|5459,BBA_05459,darkred,beau,354925,357566
Beaba1|5463,BBA_05463,darkred,beau,365543,366607
Beaba1|5486,BBA_05486,darkred,beau,432790,434525
Beaba1|5523,BBA_05523,darkred,beau,542637,543928
Beaba1|5546,BBA_05546,darkred,beau,615162,616136
Beaba1|5550,BBA_05550,darkred,beau,625768,627906
Beaba1|5583,BBA_05583,darkred,beau,3957,5145
Beaba1|5598,BBA_05598,darkred,beau,58317,59633
Beaba1|5604,BBA_05604,darkred,beau,71201,71998
Beaba1|5619,BBA_05619,darkred,beau,126369,127567
Beaba1|5628,BBA_05628,darkred,beau,160383,163530
Beaba1|5631,BBA_05631,darkred,beau,175576,176825
Beaba1|5645,BBA_05645,darkred,beau,235481,237353
Beaba1|5666,BBA_05666,darkred,beau,285692,287318
Beaba1|5673,BBA_05673,darkred,beau,300189,301598
Beaba1|5676,BBA_05676,darkred,beau,310458,310944
Beaba1|5687,BBA_05687,darkred,beau,339627,341454
Beaba1|5726,BBA_05726,darkred,beau,454431,456294
Beaba1|5742,BBA_05742,darkred,beau,499621,500773
Beaba1|5744,BBA_05744,darkred,beau,504783,506056
Beaba1|5767,BBA_05767,darkred,beau,564398,566559
Beaba1|5768,BBA_05768,darkred,beau,568116,572311
Beaba1|5782,BBA_05782,darkred,beau,619228,620134
Beaba1|5791,BBA_05791,darkred,beau,646013,647827
Beaba1|5877,BBA_05877,darkred,beau,226171,227223
Beaba1|5881,BBA_05881,darkred,beau,235494,236760
Beaba1|5899,BBA_05899,darkred,beau,282668,283868
Beaba1|5900,BBA_05900,darkred,beau,284982,285821
Beaba1|5901,BBA_05901,darkred,beau,285961,287217
Beaba1|5922,BBA_05922,darkred,beau,331901,333537
Beaba1|5924,BBA_05924,darkred,beau,337508,338497
Beaba1|5953,BBA_05953,darkred,beau,447276,449457
Beaba1|5972,BBA_05972,darkred,beau,500281,500980
Beaba1|5978,BBA_05978,darkred,beau,511744,512980
Beaba1|6036,BBA_06036,darkred,beau,49420,50851
Beaba1|6046,BBA_06046,darkred,beau,74233,76661
Beaba1|6089,BBA_06089,darkred,beau,240167,242534
Beaba1|6132,BBA_06132,darkred,beau,396440,397693
Beaba1|6148,BBA_06148,darkred,beau,458743,461618
Beaba1|6149,BBA_06149,darkred,beau,461875,463850
Beaba1|6175,BBA_06175,darkred,beau,546253,547874
Beaba1|6192,BBA_06192,darkred,beau,590873,592340
Beaba1|6237,BBA_06237,darkred,beau,92383,93503
Beaba1|6289,BBA_06289,darkred,beau,287619,288828
Beaba1|6309,BBA_06309,darkred,beau,340110,341711
Beaba1|6311,BBA_06311,darkred,beau,347806,350161
Beaba1|6314,BBA_06314,darkred,beau,360439,361962
Beaba1|6344,BBA_06344,darkred,beau,441707,443436
Beaba1|6363,BBA_06363,darkred,beau,485818,486724
Beaba1|6376,BBA_06376,darkred,beau,511125,512431
Beaba1|6381,BBA_06381,darkred,beau,535612,537608
Beaba1|6389,BBA_06389,darkred,beau,563149,566049
Beaba1|6397,BBA_06397,darkred,beau,585854,586717
Beaba1|6422,BBA_06422,darkred,beau,30036,31220
Beaba1|6449,BBA_06449,darkred,beau,108415,109915
Beaba1|6450,BBA_06450,darkred,beau,110670,111500
Beaba1|6483,BBA_06483,darkred,beau,203704,204696
Beaba1|6497,BBA_06497,darkred,beau,249155,249535
Beaba1|6517,BBA_06517,darkred,beau,294494,296397
Beaba1|6662,BBA_06662,darkred,beau,74041,74373
Beaba1|6668,BBA_06668,darkred,beau,94410,96424
Beaba1|6670,BBA_06670,darkred,beau,101490,102739
Beaba1|6680,BBA_06680,darkred,beau,124300,125821
Beaba1|6685,BBA_06685,darkred,beau,149075,151306
Beaba1|6732,BBA_06732,darkred,beau,316483,318030
Beaba1|6750,BBA_06750,darkred,beau,366989,367240
Beaba1|6777,BBA_06777,darkred,beau,462649,463679
Beaba1|6778,BBA_06778,darkred,beau,464906,467360
Beaba1|6780,BBA_06780,darkred,beau,470050,471384
Beaba1|6789,BBA_06789,darkred,beau,497708,498793
Beaba1|6794,BBA_06794,darkred,beau,508015,508966
Beaba1|6819,BBA_06819,darkred,beau,48237,50062
Beaba1|6826,BBA_06826,darkred,beau,65658,67466
Beaba1|6856,BBA_06856,darkred,beau,162492,163096
Beaba1|6857,BBA_06857,darkred,beau,163835,165287
Beaba1|6870,BBA_06870,darkred,beau,210371,211227
Beaba1|6888,BBA_06888,darkred,beau,288185,288768
Beaba1|6906,BBA_06906,darkred,beau,343141,344430
Beaba1|6979,BBA_06979,darkred,beau,86962,87369
Beaba1|7003,BBA_07003,darkred,beau,183946,185427
Beaba1|7018,BBA_07018,darkred,beau,227215,228857
Beaba1|7042,BBA_07042,darkred,beau,306320,307129
Beaba1|7076,BBA_07076,darkred,beau,436760,437231
Beaba1|7079,BBA_07079,darkred,beau,449571,451862
Beaba1|7099,BBA_07099,darkred,beau,512018,513947
Beaba1|7106,BBA_07106,darkred,beau,12188,13746
Beaba1|7115,BBA_07115,darkred,beau,40098,41671
Beaba1|7126,BBA_07126,darkred,beau,77472,79503
Beaba1|7143,BBA_07143,darkred,beau,125909,126874
Beaba1|7151,BBA_07151,darkred,beau,149546,151200
Beaba1|7183,BBA_07183,darkred,beau,238370,239022
Beaba1|7188,BBA_07188,darkred,beau,255786,256809
Beaba1|7201,BBA_07201,darkred,beau,287333,288297
Beaba1|7259,BBA_07259,darkred,beau,472044,472856
Beaba1|7275,BBA_07275,darkred,beau,2296,3787
Beaba1|7304,BBA_07304,darkred,beau,80442,82681
Beaba1|7307,BBA_07307,darkred,beau,90535,92167
Beaba1|7318,BBA_07318,darkred,beau,118299,120830
Beaba1|7330,BBA_07330,darkred,beau,149329,150362
Beaba1|7376,BBA_07376,darkred,beau,286877,290665
Beaba1|7410,BBA_07410,darkred,beau,388116,388999
Beaba1|7414,BBA_07414,darkred,beau,397611,398000
Beaba1|7428,BBA_07428,darkred,beau,14411,16456
Beaba1|7443,BBA_07443,darkred,beau,59351,60011
Beaba1|7523,BBA_07523,darkred,beau,288850,290279
Beaba1|7556,BBA_07556,darkred,beau,502,2122
Beaba1|7559,BBA_07559,darkred,beau,11128,12351
Beaba1|7598,BBA_07598,darkred,beau,143615,145379
Beaba1|7607,BBA_07607,darkred,beau,170794,172910
Beaba1|7609,BBA_07609,darkred,beau,179742,180105
Beaba1|7623,BBA_07623,darkred,beau,223950,226105
Beaba1|7659,BBA_07659,darkred,beau,324792,326152
Beaba1|7692,BBA_07692,darkred,beau,52331,54168
Beaba1|7696,BBA_07696,darkred,beau,59408,60299
Beaba1|7714,BBA_07714,darkred,beau,124139,124528
Beaba1|7715,BBA_07715,darkred,beau,124999,126995
Beaba1|7787,BBA_07787,darkred,beau,43967,46089
Beaba1|7835,BBA_07835,darkred,beau,197825,199472
Beaba1|7888,BBA_07888,darkred,beau,33638,34389
Beaba1|7955,BBA_07955,darkred,beau,241671,245456
Beaba1|7974,BBA_07974,darkred,beau,326107,328486
Beaba1|7978,BBA_07978,darkred,beau,337395,338958
Beaba1|7981,BBA_07981,darkred,beau,11174,12112
Beaba1|7993,BBA_07993,darkred,beau,48474,49872
Beaba1|8001,BBA_08001,darkred,beau,68871,69479
Beaba1|8013,BBA_08013,darkred,beau,87107,88120
Beaba1|8030,BBA_08030,darkred,beau,148481,149070
Beaba1|8035,BBA_08035,darkred,beau,157737,158362
Beaba1|8070,BBA_08070,darkred,beau,252151,254936
Beaba1|8073,BBA_08073,darkred,beau,261855,263142
Beaba1|8075,BBA_08075,darkred,beau,273776,275579
Beaba1|8091,BBA_08091,darkred,beau,21857,22801
Beaba1|8097,BBA_08097,darkred,beau,38164,38482
Beaba1|8126,BBA_08126,darkred,beau,132244,133601
Beaba1|8158,BBA_08158,darkred,beau,239494,241365
Beaba1|8171,BBA_08171,darkred,beau,290191,291786
Beaba1|8175,BBA_08175,darkred,beau,13343,15006
Beaba1|8176,BBA_08176,darkred,beau,15662,16906
Beaba1|8187,BBA_08187,darkred,beau,50978,54012
Beaba1|8188,BBA_08188,darkred,beau,55035,55939
Beaba1|8189,BBA_08189,darkred,beau,56076,57548
Beaba1|8197,BBA_08197,darkred,beau,85433,86729
Beaba1|8198,BBA_08198,darkred,beau,87167,88396
Beaba1|8224,BBA_08224,darkred,beau,176707,177901
Beaba1|8225,BBA_08225,darkred,beau,182456,185856
Beaba1|8249,BBA_08249,darkred,beau,248598,249856
Beaba1|8251,BBA_08251,darkred,beau,251869,253190
Beaba1|8270,BBA_08270,darkred,beau,19549,20583
Beaba1|8288,BBA_08288,darkred,beau,114259,115647
Beaba1|8337,BBA_08337,darkred,beau,13661,14956
Beaba1|8383,BBA_08383,darkred,beau,130096,131621
Beaba1|8404,BBA_08404,darkred,beau,180818,182881
Beaba1|8436,BBA_08436,darkred,beau,275863,277981
Beaba1|8439,BBA_08439,darkred,beau,4460,5587
Beaba1|8448,BBA_08448,darkred,beau,22393,23654
Beaba1|8510,BBA_08510,darkred,beau,187979,189836
Beaba1|8511,BBA_08511,darkred,beau,191965,193044
Beaba1|8555,BBA_08555,darkred,beau,79890,81289
Beaba1|8606,BBA_08606,darkred,beau,222896,224412
Beaba1|8607,BBA_08607,darkred,beau,224715,226610
Beaba1|8636,BBA_08636,darkred,beau,97276,98186
Beaba1|8639,BBA_08639,darkred,beau,103800,105479
Beaba1|8679,BBA_08679,darkred,beau,107024,107389
Beaba1|8682,BBA_08682,darkred,beau,112614,113935
Beaba1|8714,BBA_08714,darkred,beau,197842,200870
Beaba1|8726,BBA_08726,darkred,beau,43427,45020
Beaba1|8744,BBA_08744,darkred,beau,132919,134819
Beaba1|8745,BBA_08745,darkred,beau,135871,137649
Beaba1|8818,BBA_08818,darkred,beau,154260,156131
Beaba1|8823,BBA_08823,darkred,beau,163422,166089
Beaba1|8837,BBA_08837,darkred,beau,13891,14724
Beaba1|8854,BBA_08854,darkred,beau,62526,64362
Beaba1|8882,BBA_08882,darkred,beau,146727,148400
Beaba1|8941,BBA_08941,darkred,beau,142876,143996
Beaba1|9054,BBA_09054,darkred,beau,100673,102291
Beaba1|9062,BBA_09062,darkred,beau,131837,132801
Beaba1|9091,BBA_09091,darkred,beau,48985,50205
Beaba1|9092,BBA_09092,darkred,beau,50875,53017
Beaba1|9125,BBA_09125,darkred,beau,143524,145883
Beaba1|9129,BBA_09129,darkred,beau,154734,156435
Beaba1|9146,BBA_09146,darkred,beau,46817,48636
Beaba1|9168,BBA_09168,darkred,beau,130036,131162
Beaba1|9169,BBA_09169,darkred,beau,135225,137304
Beaba1|9170,BBA_09170,darkred,beau,138482,140760
Beaba1|9180,BBA_09180,darkred,beau,18890,19418
Beaba1|9185,BBA_09185,darkred,beau,32376,32975
Beaba1|9202,BBA_09202,darkred,beau,92029,93542
Beaba1|9255,BBA_09255,darkred,beau,120453,122180
Beaba1|9264,BBA_09264,darkred,beau,26452,27909
Beaba1|9306,BBA_09306,darkred,beau,59046,61030
Beaba1|9382,BBA_09382,darkred,beau,56197,57075
Beaba1|9481,BBA_09481,darkred,beau,38857,41036
Beaba1|9524,BBA_09524,darkred,beau,91037,92870
Beaba1|9592,BBA_09592,darkred,beau,46875,48485
Beaba1|9598,BBA_09598,darkred,beau,60629,61603
Beaba1|9599,BBA_09599,darkred,beau,62407,63966
Beaba1|9699,BBA_09699,darkred,beau,46398,47859
Beaba1|9706,BBA_09706,darkred,beau,69564,70365
Beaba1|9707,BBA_09707,darkred,beau,71154,71737
Beaba1|9733,BBA_09733,darkred,beau,68648,69830
Beaba1|9737,BBA_09737,darkred,beau,2268,3856
Beaba1|9744,BBA_09744,darkred,beau,37637,39412
Beaba1|9749,BBA_09749,darkred,beau,54552,57129
Beaba1|9756,BBA_09756,darkred,beau,13476,14845
Beaba1|9796,BBA_09796,darkred,beau,46671,47252
Beaba1|9850,BBA_09850,darkred,beau,9003,10895
Beaba1|9868,BBA_09868,darkred,beau,11471,12775
Beaba1|9885,BBA_09885,darkred,beau,44716,45891
Beaba1|10061,BBA_10061,darkred,beau,27744,29349
Beaba1|10119,BBA_10119,darkred,beau,19551,20879
Beaba1|10177,BBA_10177,darkred,beau,15182,16733
Beaba1|10199,BBA_10199,darkred,beau,16264,16967
Beaba1|10209,BBA_10209,darkred,beau,19889,20611
Beaba1|10244,BBA_10244,darkred,beau,3576,3851
Beaba1|10292,BBA_10292,darkred,beau,5537,5883
Beaba1|10313,BBA_10313,darkred,beau,804,1347
Beaba1|10344,BBA_10344,darkred,beau,356,1906
Beaba1|109,BBA_00109,tan,beau,320322,322014
Beaba1|282,BBA_00282,tan,beau,826591,828407
Beaba1|291,BBA_00291,tan,beau,853411,855546
Beaba1|311,BBA_00311,tan,beau,939758,941319
Beaba1|315,BBA_00315,tan,beau,953412,955702
Beaba1|342,BBA_00342,tan,beau,1037150,1038239
Beaba1|477,BBA_00477,tan,beau,1452114,1453324
Beaba1|509,BBA_00509,tan,beau,1539015,1540475
Beaba1|516,BBA_00516,tan,beau,1573698,1574990
Beaba1|517,BBA_00517,tan,beau,1575696,1577549
Beaba1|719,BBA_00719,tan,beau,123915,124877
Beaba1|764,BBA_00764,tan,beau,272801,273818
Beaba1|775,BBA_00775,tan,beau,307707,309436
Beaba1|812,BBA_00812,tan,beau,439438,440529
Beaba1|874,BBA_00874,tan,beau,672700,675945
Beaba1|1058,BBA_01058,tan,beau,1386110,1387537
Beaba1|1072,BBA_01072,tan,beau,1421543,1423401
Beaba1|1101,BBA_01101,tan,beau,1514276,1515793
Beaba1|1173,BBA_01173,tan,beau,1715876,1719700
Beaba1|1187,BBA_01187,tan,beau,1786643,1788507
Beaba1|1220,BBA_01220,tan,beau,1903609,1905352
Beaba1|1256,BBA_01256,tan,beau,50626,51627
Beaba1|1277,BBA_01277,tan,beau,120236,122019
Beaba1|1358,BBA_01358,tan,beau,384860,385831
Beaba1|1372,BBA_01372,tan,beau,433151,433546
Beaba1|1445,BBA_01445,tan,beau,701008,702403
Beaba1|1574,BBA_01574,tan,beau,1122554,1123375
Beaba1|1631,BBA_01631,tan,beau,1280508,1282691
Beaba1|1682,BBA_01682,tan,beau,1441442,1442634
Beaba1|1771,BBA_01771,tan,beau,1721320,1722186
Beaba1|1845,BBA_01845,tan,beau,176060,178006
Beaba1|1900,BBA_01900,tan,beau,352646,353137
Beaba1|1907,BBA_01907,tan,beau,367370,368635
Beaba1|1916,BBA_01916,tan,beau,393328,393830
Beaba1|2052,BBA_02052,tan,beau,822490,825264
Beaba1|2180,BBA_02180,tan,beau,1240872,1241907
Beaba1|2208,BBA_02208,tan,beau,1326611,1328483
Beaba1|2254,BBA_02254,tan,beau,1480620,1482262
Beaba1|2507,BBA_02507,tan,beau,693331,696333
Beaba1|2542,BBA_02542,tan,beau,819162,820719
Beaba1|2598,BBA_02598,tan,beau,998538,999953
Beaba1|2619,BBA_02619,tan,beau,1061950,1062594
Beaba1|2706,BBA_02706,tan,beau,1363824,1365241
Beaba1|2879,BBA_02879,tan,beau,439224,440605
Beaba1|2984,BBA_02984,tan,beau,724614,726107
Beaba1|3040,BBA_03040,tan,beau,892285,892991
Beaba1|3051,BBA_03051,tan,beau,930092,932264
Beaba1|3087,BBA_03087,tan,beau,1043624,1044816
Beaba1|3127,BBA_03127,tan,beau,1164864,1167572
Beaba1|3262,BBA_03262,tan,beau,151199,152396
Beaba1|3268,BBA_03268,tan,beau,175691,176030
Beaba1|3331,BBA_03331,tan,beau,353661,355134
Beaba1|3423,BBA_03423,tan,beau,652451,653624
Beaba1|3428,BBA_03428,tan,beau,669722,671281
Beaba1|3431,BBA_03431,tan,beau,677055,678634
Beaba1|3591,BBA_03591,tan,beau,1148063,1148632
Beaba1|3595,BBA_03595,tan,beau,1157365,1158948
Beaba1|3617,BBA_03617,tan,beau,1228020,1229938
Beaba1|3619,BBA_03619,tan,beau,1235794,1239775
Beaba1|3641,BBA_03641,tan,beau,32339,35107
Beaba1|3848,BBA_03848,tan,beau,671547,672331
Beaba1|3894,BBA_03894,tan,beau,824928,827125
Beaba1|3896,BBA_03896,tan,beau,844916,846650
Beaba1|3976,BBA_03976,tan,beau,1099274,1100020
Beaba1|4011,BBA_04011,tan,beau,49558,51732
Beaba1|4048,BBA_04048,tan,beau,170065,171366
Beaba1|4126,BBA_04126,tan,beau,401967,403222
Beaba1|4398,BBA_04398,tan,beau,147287,150412
Beaba1|4428,BBA_04428,tan,beau,236435,238787
Beaba1|4434,BBA_04434,tan,beau,255874,256424
Beaba1|4451,BBA_04451,tan,beau,338202,340217
Beaba1|4601,BBA_04601,tan,beau,821043,822798
Beaba1|4604,BBA_04604,tan,beau,829947,831244
Beaba1|4670,BBA_04670,tan,beau,67478,68801
Beaba1|4693,BBA_04693,tan,beau,146006,147016
Beaba1|4724,BBA_04724,tan,beau,255031,255360
Beaba1|4803,BBA_04803,tan,beau,522304,523398
Beaba1|4956,BBA_04956,tan,beau,173451,174410
Beaba1|4964,BBA_04964,tan,beau,233463,234554
Beaba1|4970,BBA_04970,tan,beau,250836,252635
Beaba1|4989,BBA_04989,tan,beau,302575,303048
Beaba1|5000,BBA_05000,tan,beau,341302,342919
Beaba1|5051,BBA_05051,tan,beau,526801,527916
Beaba1|5133,BBA_05133,tan,beau,44374,45340
Beaba1|5137,BBA_05137,tan,beau,70764,71645
Beaba1|5138,BBA_05138,tan,beau,72087,73645
Beaba1|5149,BBA_05149,tan,beau,110958,112259
Beaba1|5384,BBA_05384,tan,beau,134421,135302
Beaba1|5447,BBA_05447,tan,beau,309215,309809
Beaba1|5452,BBA_05452,tan,beau,335536,337512
Beaba1|5548,BBA_05548,tan,beau,619887,620875
Beaba1|5616,BBA_05616,tan,beau,118868,120631
Beaba1|5623,BBA_05623,tan,beau,139466,140818
Beaba1|5657,BBA_05657,tan,beau,264444,265483
Beaba1|5751,BBA_05751,tan,beau,518015,519905
Beaba1|5758,BBA_05758,tan,beau,536847,538419
