gene_ID_robin,gene_ID_ncbi,module_identity,GCN,start,end
Ophcf2|05739,GQ602_005739,black,ophio_cflo,2150645,2151391
Ophcf2|05741,GQ602_005741,black,ophio_cflo,2153527,2154847
Ophcf2|05763,GQ602_005763,black,ophio_cflo,2193357,2194885
Ophcf2|05764,GQ602_005764,black,ophio_cflo,2196176,2198225
Ophcf2|05767,GQ602_005767,black,ophio_cflo,2201249,2201794
Ophcf2|05770,GQ602_005770,black,ophio_cflo,2207603,2208506
Ophcf2|05779,GQ602_005779,black,ophio_cflo,2231945,2234499
Ophcf2|05790,GQ602_005790,black,ophio_cflo,2263275,2264259
Ophcf2|05793,GQ602_005793,black,ophio_cflo,2267631,2269774
Ophcf2|05809,GQ602_005809,black,ophio_cflo,2307726,2308897
Ophcf2|05826,GQ602_005826,black,ophio_cflo,2355332,2355868
Ophcf2|05830,GQ602_005830,black,ophio_cflo,2361733,2367776
Ophcf2|05840,GQ602_005840,black,ophio_cflo,2390569,2393084
Ophcf2|05842,GQ602_005842,black,ophio_cflo,2396563,2399979
Ophcf2|05851,GQ602_005851,black,ophio_cflo,2435415,2436822
Ophcf2|05854,GQ602_005854,black,ophio_cflo,2440169,2441541
Ophcf2|05875,GQ602_005875,black,ophio_cflo,2485609,2486395
Ophcf2|05919,GQ602_005919,black,ophio_cflo,129796,130367
Ophcf2|05929,GQ602_005929,black,ophio_cflo,156902,159483
Ophcf2|05932,GQ602_005932,black,ophio_cflo,164098,166379
Ophcf2|05965,GQ602_005965,black,ophio_cflo,268723,270053
Ophcf2|05967,GQ602_005967,black,ophio_cflo,271326,271900
Ophcf2|05968,GQ602_005968,black,ophio_cflo,272447,273727
Ophcf2|05972,GQ602_005972,black,ophio_cflo,280526,281446
Ophcf2|05991,GQ602_005991,black,ophio_cflo,334353,335136
Ophcf2|06011,GQ602_006011,black,ophio_cflo,391738,393391
Ophcf2|06014,GQ602_006014,black,ophio_cflo,401418,402792
Ophcf2|06018,GQ602_006018,black,ophio_cflo,415869,416591
Ophcf2|06022,GQ602_006022,black,ophio_cflo,427601,428337
Ophcf2|06027,GQ602_006027,black,ophio_cflo,440747,442779
Ophcf2|06030,GQ602_006030,black,ophio_cflo,452220,453267
Ophcf2|06037,GQ602_006037,black,ophio_cflo,467841,469255
Ophcf2|06045,GQ602_006045,black,ophio_cflo,489573,490359
Ophcf2|06057,GQ602_006057,black,ophio_cflo,617437,618563
Ophcf2|06058,GQ602_006058,black,ophio_cflo,619389,620135
Ophcf2|06060,GQ602_006060,black,ophio_cflo,681340,682524
Ophcf2|06066,GQ602_006066,black,ophio_cflo,789271,793262
Ophcf2|06067,GQ602_006067,black,ophio_cflo,900546,901510
Ophcf2|06075,GQ602_006075,black,ophio_cflo,1173812,1176604
Ophcf2|06076,GQ602_006076,black,ophio_cflo,1176988,1178024
Ophcf2|06078,GQ602_006078,black,ophio_cflo,1181457,1182658
Ophcf2|06087,GQ602_006087,black,ophio_cflo,1206957,1209695
Ophcf2|06090,GQ602_006090,black,ophio_cflo,1213426,1213862
Ophcf2|06104,GQ602_006104,black,ophio_cflo,1258211,1259352
Ophcf2|06119,GQ602_006119,black,ophio_cflo,1304921,1308644
Ophcf2|06123,GQ602_006123,black,ophio_cflo,1320750,1323582
Ophcf2|06129,GQ602_006129,black,ophio_cflo,1343661,1348279
Ophcf2|06137,GQ602_006137,black,ophio_cflo,1368733,1370865
Ophcf2|06144,GQ602_006144,black,ophio_cflo,1378926,1379397
Ophcf2|06153,GQ602_006153,black,ophio_cflo,1403100,1404938
Ophcf2|06159,GQ602_006159,black,ophio_cflo,1418954,1421547
Ophcf2|06164,GQ602_006164,black,ophio_cflo,1435842,1437408
Ophcf2|06173,GQ602_006173,black,ophio_cflo,1458142,1458772
Ophcf2|06202,GQ602_006202,black,ophio_cflo,1584052,1585104
Ophcf2|06210,GQ602_006210,black,ophio_cflo,1599984,1603206
Ophcf2|06211,GQ602_006211,black,ophio_cflo,1604411,1606802
Ophcf2|06214,GQ602_006214,black,ophio_cflo,1609048,1610264
Ophcf2|06237,GQ602_006237,black,ophio_cflo,1668712,1670213
Ophcf2|06261,GQ602_006261,black,ophio_cflo,1717771,1718332
Ophcf2|06274,GQ602_006274,black,ophio_cflo,1756302,1757975
Ophcf2|06275,GQ602_006275,black,ophio_cflo,1759727,1761007
Ophcf2|06280,GQ602_006280,black,ophio_cflo,1774152,1775748
Ophcf2|06304,GQ602_006304,black,ophio_cflo,1841449,1842951
Ophcf2|06305,GQ602_006305,black,ophio_cflo,1843414,1846067
Ophcf2|06307,GQ602_006307,black,ophio_cflo,1849781,1850162
Ophcf2|06316,GQ602_006316,black,ophio_cflo,1926912,1930921
Ophcf2|06331,GQ602_006331,black,ophio_cflo,1980106,1984402
Ophcf2|06359,GQ602_006359,black,ophio_cflo,2142020,2144659
Ophcf2|06360,GQ602_006360,black,ophio_cflo,2145469,2146308
Ophcf2|06365,GQ602_006365,black,ophio_cflo,2175716,2176897
Ophcf2|06372,GQ602_006372,black,ophio_cflo,2193945,2194510
Ophcf2|06373,GQ602_006373,black,ophio_cflo,2195051,2196343
Ophcf2|06376,GQ602_006376,black,ophio_cflo,2203890,2207028
Ophcf2|06381,GQ602_006381,black,ophio_cflo,2215325,2215690
Ophcf2|06390,GQ602_006390,black,ophio_cflo,2241079,2246111
Ophcf2|06396,GQ602_006396,black,ophio_cflo,2265471,2270667
Ophcf2|06412,GQ602_006412,black,ophio_cflo,2297731,2298684
Ophcf2|06432,GQ602_006432,black,ophio_cflo,2416803,2417714
Ophcf2|06439,GQ602_006439,black,ophio_cflo,2435583,2436622
Ophcf2|06440,GQ602_006440,black,ophio_cflo,2436914,2438314
Ophcf2|06442,GQ602_006442,black,ophio_cflo,2439755,2440756
Ophcf2|06467,GQ602_006467,black,ophio_cflo,160856,164263
Ophcf2|06468,GQ602_006468,black,ophio_cflo,164657,166995
Ophcf2|06470,GQ602_006470,black,ophio_cflo,169370,172203
Ophcf2|06474,GQ602_006474,black,ophio_cflo,190399,191855
Ophcf2|06476,GQ602_006476,black,ophio_cflo,195823,200317
Ophcf2|06485,GQ602_006485,black,ophio_cflo,230511,231813
Ophcf2|06487,GQ602_006487,black,ophio_cflo,233770,234447
Ophcf2|06488,GQ602_006488,black,ophio_cflo,234839,235213
Ophcf2|06495,GQ602_006495,black,ophio_cflo,258820,262659
Ophcf2|06506,GQ602_006506,black,ophio_cflo,290355,292761
Ophcf2|06519,GQ602_006519,black,ophio_cflo,329981,331457
Ophcf2|06530,GQ602_006530,black,ophio_cflo,357747,358741
Ophcf2|06533,GQ602_006533,black,ophio_cflo,365493,369286
Ophcf2|06534,GQ602_006534,black,ophio_cflo,371953,377773
Ophcf2|06535,GQ602_006535,black,ophio_cflo,378330,380023
Ophcf2|06557,GQ602_006557,black,ophio_cflo,424899,425654
Ophcf2|06564,GQ602_006564,black,ophio_cflo,440537,443671
Ophcf2|06566,GQ602_006566,black,ophio_cflo,460012,461191
Ophcf2|06579,GQ602_006579,black,ophio_cflo,493968,495508
Ophcf2|06581,GQ602_006581,black,ophio_cflo,498526,499802
Ophcf2|06588,GQ602_006588,black,ophio_cflo,517691,518682
Ophcf2|06590,GQ602_006590,black,ophio_cflo,522980,529398
Ophcf2|06607,GQ602_006607,black,ophio_cflo,576128,578367
Ophcf2|06648,GQ602_006648,black,ophio_cflo,697366,698778
Ophcf2|06652,GQ602_006652,black,ophio_cflo,705267,706442
Ophcf2|06653,GQ602_006653,black,ophio_cflo,713411,715886
Ophcf2|06658,GQ602_006658,black,ophio_cflo,734970,737957
Ophcf2|06659,GQ602_006659,black,ophio_cflo,738672,740083
Ophcf2|06667,GQ602_006667,black,ophio_cflo,759491,761533
Ophcf2|06673,GQ602_006673,black,ophio_cflo,774924,777453
Ophcf2|06677,GQ602_006677,black,ophio_cflo,781843,784376
Ophcf2|06685,GQ602_006685,black,ophio_cflo,795224,796775
Ophcf2|06688,GQ602_006688,black,ophio_cflo,803975,809986
Ophcf2|06690,GQ602_006690,black,ophio_cflo,813367,814897
Ophcf2|06691,GQ602_006691,black,ophio_cflo,815879,818176
Ophcf2|06701,GQ602_006701,black,ophio_cflo,840842,842026
Ophcf2|06702,GQ602_006702,black,ophio_cflo,842716,844588
Ophcf2|06704,GQ602_006704,black,ophio_cflo,846415,847100
Ophcf2|06705,GQ602_006705,black,ophio_cflo,847408,849474
Ophcf2|06708,GQ602_006708,black,ophio_cflo,856555,857622
Ophcf2|06711,GQ602_006711,black,ophio_cflo,863205,863958
Ophcf2|06720,GQ602_006720,black,ophio_cflo,878374,879961
Ophcf2|06721,GQ602_006721,black,ophio_cflo,880471,882724
Ophcf2|06722,GQ602_006722,black,ophio_cflo,884241,886499
Ophcf2|06747,GQ602_006747,black,ophio_cflo,940657,942336
Ophcf2|06760,GQ602_006760,black,ophio_cflo,988408,993196
Ophcf2|06770,GQ602_006770,black,ophio_cflo,1018748,1020701
Ophcf2|06778,GQ602_006778,black,ophio_cflo,1041643,1043641
Ophcf2|06787,GQ602_006787,black,ophio_cflo,1064140,1065043
Ophcf2|06803,GQ602_006803,black,ophio_cflo,1105502,1106946
Ophcf2|06829,GQ602_006829,black,ophio_cflo,1161305,1162754
Ophcf2|06830,GQ602_006830,black,ophio_cflo,1163051,1165007
Ophcf2|06846,GQ602_006846,black,ophio_cflo,1207739,1210241
Ophcf2|06857,GQ602_006857,black,ophio_cflo,1240970,1242312
Ophcf2|06869,GQ602_006869,black,ophio_cflo,1272938,1274023
Ophcf2|06872,GQ602_006872,black,ophio_cflo,1278614,1280380
Ophcf2|06876,GQ602_006876,black,ophio_cflo,1291380,1296060
Ophcf2|06879,GQ602_006879,black,ophio_cflo,1305529,1307815
Ophcf2|06895,GQ602_006895,black,ophio_cflo,1348563,1348880
Ophcf2|06930,GQ602_006930,black,ophio_cflo,1425943,1427247
Ophcf2|06931,GQ602_006931,black,ophio_cflo,1428771,1430290
Ophcf2|06952,GQ602_006952,black,ophio_cflo,112950,114831
Ophcf2|06991,GQ602_006991,black,ophio_cflo,302025,302982
Ophcf2|07045,GQ602_007045,black,ophio_cflo,453915,455200
Ophcf2|07091,GQ602_007091,black,ophio_cflo,578996,580654
Ophcf2|07102,GQ602_007102,black,ophio_cflo,619958,620677
Ophcf2|07113,GQ602_007113,black,ophio_cflo,647736,649235
Ophcf2|07115,GQ602_007115,black,ophio_cflo,653881,654933
Ophcf2|07125,GQ602_007125,black,ophio_cflo,669705,670651
Ophcf2|07129,GQ602_007129,black,ophio_cflo,684556,686062
Ophcf2|07135,GQ602_007135,black,ophio_cflo,706433,708472
Ophcf2|07137,GQ602_007137,black,ophio_cflo,716167,718863
Ophcf2|07143,GQ602_007143,black,ophio_cflo,731526,734861
Ophcf2|07171,GQ602_007171,black,ophio_cflo,819518,820774
Ophcf2|07174,GQ602_007174,black,ophio_cflo,826946,830194
Ophcf2|07184,GQ602_007184,black,ophio_cflo,856040,859695
Ophcf2|07188,GQ602_007188,black,ophio_cflo,869288,869861
Ophcf2|07190,GQ602_007190,black,ophio_cflo,871587,872295
Ophcf2|07193,GQ602_007193,black,ophio_cflo,879162,880937
Ophcf2|07195,GQ602_007195,black,ophio_cflo,888247,889233
Ophcf2|07211,GQ602_007211,black,ophio_cflo,933129,933540
Ophcf2|07222,GQ602_007222,black,ophio_cflo,954967,956639
Ophcf2|07249,GQ602_007249,black,ophio_cflo,1025099,1027462
Ophcf2|07250,GQ602_007250,black,ophio_cflo,1027863,1028797
Ophcf2|07255,GQ602_007255,black,ophio_cflo,1035560,1036246
Ophcf2|07257,GQ602_007257,black,ophio_cflo,1040694,1042115
Ophcf2|07264,GQ602_007264,black,ophio_cflo,1057625,1060623
Ophcf2|07273,GQ602_007273,black,ophio_cflo,1080285,1083884
Ophcf2|07277,GQ602_007277,black,ophio_cflo,1099634,1100902
Ophcf2|07278,GQ602_007278,black,ophio_cflo,1101250,1102433
Ophcf2|07285,GQ602_007285,black,ophio_cflo,1131890,1133303
Ophcf2|07287,GQ602_007287,black,ophio_cflo,1135350,1135944
Ophcf2|07294,GQ602_007294,black,ophio_cflo,1151755,1153381
Ophcf2|07299,GQ602_007299,black,ophio_cflo,1165388,1166864
Ophcf2|07309,GQ602_007309,black,ophio_cflo,1193636,1194730
Ophcf2|07311,GQ602_007311,black,ophio_cflo,1197558,1198567
Ophcf2|07312,GQ602_007312,black,ophio_cflo,1198905,1199538
Ophcf2|07319,GQ602_007319,black,ophio_cflo,1219493,1220071
Ophcf2|07334,GQ602_007334,black,ophio_cflo,1244984,1246906
Ophcf2|07342,GQ602_007342,black,ophio_cflo,1267377,1268960
Ophcf2|07349,GQ602_007349,black,ophio_cflo,1283261,1285771
Ophcf2|07356,GQ602_007356,black,ophio_cflo,1299260,1300052
Ophcf2|07361,GQ602_007361,black,ophio_cflo,1308140,1309458
Ophcf2|07362,GQ602_007362,black,ophio_cflo,1310042,1310882
Ophcf2|07375,GQ602_007375,black,ophio_cflo,1342839,1343700
Ophcf2|07377,GQ602_007377,black,ophio_cflo,1345434,1349033
Ophcf2|07378,GQ602_007378,black,ophio_cflo,1349464,1350629
Ophcf2|07391,GQ602_007391,black,ophio_cflo,1415514,1416013
Ophcf2|00003,GQ602_000003,green,ophio_cflo,13447,14168
Ophcf2|00024,GQ602_000024,green,ophio_cflo,70478,70771
Ophcf2|00029,GQ602_000029,green,ophio_cflo,86571,88115
Ophcf2|00038,GQ602_000038,green,ophio_cflo,105259,106245
Ophcf2|00051,GQ602_000051,green,ophio_cflo,130354,131745
Ophcf2|00052,GQ602_000052,green,ophio_cflo,132266,133204
Ophcf2|00053,GQ602_000053,green,ophio_cflo,134190,136466
Ophcf2|00098,GQ602_000098,green,ophio_cflo,840623,841558
Ophcf2|00121,GQ602_000121,green,ophio_cflo,895012,896739
Ophcf2|00221,GQ602_000221,green,ophio_cflo,1211724,1213449
Ophcf2|00222,GQ602_000222,green,ophio_cflo,1214146,1215277
Ophcf2|00253,GQ602_000253,green,ophio_cflo,1295337,1296370
Ophcf2|00303,GQ602_000303,green,ophio_cflo,1423109,1425675
Ophcf2|00327,GQ602_000327,green,ophio_cflo,1493785,1495110
Ophcf2|00336,GQ602_000336,green,ophio_cflo,1512158,1516391
Ophcf2|00355,GQ602_000355,green,ophio_cflo,1551899,1552652
Ophcf2|00368,GQ602_000368,green,ophio_cflo,1586085,1587406
Ophcf2|00371,GQ602_000371,green,ophio_cflo,1590735,1593798
Ophcf2|00372,GQ602_000372,green,ophio_cflo,1597743,1599357
Ophcf2|00390,GQ602_000390,green,ophio_cflo,1652731,1655518
Ophcf2|00397,GQ602_000397,green,ophio_cflo,1678109,1679790
Ophcf2|00423,GQ602_000423,green,ophio_cflo,1752824,1754015
Ophcf2|00443,GQ602_000443,green,ophio_cflo,1807538,1809706
Ophcf2|00467,GQ602_000467,green,ophio_cflo,1885280,1885647
Ophcf2|00516,GQ602_000516,green,ophio_cflo,2129365,2129688
Ophcf2|00521,GQ602_000521,green,ophio_cflo,2138395,2139487
Ophcf2|00550,GQ602_000550,green,ophio_cflo,2201944,2203821
Ophcf2|00594,GQ602_000594,green,ophio_cflo,2331408,2333159
Ophcf2|00602,GQ602_000602,green,ophio_cflo,2361539,2362615
Ophcf2|00605,GQ602_000605,green,ophio_cflo,2370238,2372398
Ophcf2|00643,GQ602_000643,green,ophio_cflo,2486284,2488233
Ophcf2|00647,GQ602_000647,green,ophio_cflo,2506721,2509027
Ophcf2|00660,GQ602_000660,green,ophio_cflo,2556973,2558324
Ophcf2|00724,GQ602_000724,green,ophio_cflo,2725058,2726622
Ophcf2|00734,GQ602_000734,green,ophio_cflo,2803649,2804656
Ophcf2|00739,GQ602_000739,green,ophio_cflo,2820351,2824021
Ophcf2|00742,GQ602_000742,green,ophio_cflo,2827193,2828347
Ophcf2|00801,GQ602_000801,green,ophio_cflo,3153319,3154467
Ophcf2|00806,GQ602_000806,green,ophio_cflo,3167358,3168200
Ophcf2|00851,GQ602_000851,green,ophio_cflo,3285345,3286104
Ophcf2|00872,GQ602_000872,green,ophio_cflo,3346100,3347459
Ophcf2|00878,GQ602_000878,green,ophio_cflo,3364982,3366584
Ophcf2|00879,GQ602_000879,green,ophio_cflo,3367547,3368979
Ophcf2|00901,GQ602_000901,green,ophio_cflo,3448801,3449960
Ophcf2|00918,GQ602_000918,green,ophio_cflo,3489922,3490791
Ophcf2|00940,GQ602_000940,green,ophio_cflo,3625206,3627322
Ophcf2|00980,GQ602_000980,green,ophio_cflo,3723109,3723480
Ophcf2|01011,GQ602_001011,green,ophio_cflo,3806737,3808164
Ophcf2|01021,GQ602_001021,green,ophio_cflo,3826907,3828279
Ophcf2|01067,GQ602_001067,green,ophio_cflo,3971317,3972778
Ophcf2|01070,GQ602_001070,green,ophio_cflo,3980452,3982138
Ophcf2|01096,GQ602_001096,green,ophio_cflo,4054963,4055392
Ophcf2|01107,GQ602_001107,green,ophio_cflo,4079009,4081083
Ophcf2|01132,GQ602_001132,green,ophio_cflo,4131599,4133728
Ophcf2|01140,GQ602_001140,green,ophio_cflo,4167092,4167965
Ophcf2|01152,GQ602_001152,green,ophio_cflo,4201905,4203071
Ophcf2|01179,GQ602_001179,green,ophio_cflo,4293495,4295782
Ophcf2|01182,GQ602_001182,green,ophio_cflo,4302288,4305276
Ophcf2|01186,GQ602_001186,green,ophio_cflo,4311482,4312610
Ophcf2|01187,GQ602_001187,green,ophio_cflo,4314285,4315003
Ophcf2|01201,GQ602_001201,green,ophio_cflo,4358878,4360675
Ophcf2|01202,GQ602_001202,green,ophio_cflo,4361213,4362300
Ophcf2|01207,GQ602_001207,green,ophio_cflo,4371479,4373050
Ophcf2|01208,GQ602_001208,green,ophio_cflo,4374218,4376602
Ophcf2|01237,GQ602_001237,green,ophio_cflo,4464349,4464895
Ophcf2|01239,GQ602_001239,green,ophio_cflo,4467216,4468443
Ophcf2|01244,GQ602_001244,green,ophio_cflo,4479258,4479935
Ophcf2|01269,GQ602_001269,green,ophio_cflo,4550552,4551999
Ophcf2|01298,GQ602_001298,green,ophio_cflo,4618617,4620503
Ophcf2|01312,GQ602_001312,green,ophio_cflo,4650632,4652722
Ophcf2|01321,GQ602_001321,green,ophio_cflo,4676257,4677544
Ophcf2|01355,GQ602_001355,green,ophio_cflo,4774979,4776505
Ophcf2|01378,GQ602_001378,green,ophio_cflo,4847684,4848196
Ophcf2|01384,GQ602_001384,green,ophio_cflo,4860098,4861701
Ophcf2|01386,GQ602_001386,green,ophio_cflo,4862904,4864587
Ophcf2|01402,GQ602_001402,green,ophio_cflo,4900237,4901760
Ophcf2|01436,GQ602_001436,green,ophio_cflo,4995357,4996742
Ophcf2|01448,GQ602_001448,green,ophio_cflo,5027908,5029378
Ophcf2|01450,GQ602_001450,green,ophio_cflo,5032392,5033155
Ophcf2|01451,GQ602_001451,green,ophio_cflo,5034824,5038301
Ophcf2|01460,GQ602_001460,green,ophio_cflo,5065133,5066372
Ophcf2|01481,GQ602_001481,green,ophio_cflo,5118140,5119171
Ophcf2|01486,GQ602_001486,green,ophio_cflo,5130954,5132513
Ophcf2|01494,GQ602_001494,green,ophio_cflo,5153009,5153793
Ophcf2|01506,GQ602_001506,green,ophio_cflo,5181014,5182396
Ophcf2|01512,GQ602_001512,green,ophio_cflo,5193037,5193360
Ophcf2|01517,GQ602_001517,green,ophio_cflo,5200451,5202040
Ophcf2|01528,GQ602_001528,green,ophio_cflo,5232092,5233687
Ophcf2|01565,GQ602_001565,green,ophio_cflo,5343950,5346997
Ophcf2|01569,GQ602_001569,green,ophio_cflo,5360854,5361168
Ophcf2|01623,GQ602_001623,green,ophio_cflo,5549178,5550254
Ophcf2|01626,GQ602_001626,green,ophio_cflo,5555830,5556528
Ophcf2|01628,GQ602_001628,green,ophio_cflo,5558554,5559624
Ophcf2|01633,GQ602_001633,green,ophio_cflo,5565550,5566614
Ophcf2|01644,GQ602_001644,green,ophio_cflo,7942,9652
Ophcf2|01654,GQ602_001654,green,ophio_cflo,69593,71458
Ophcf2|01674,GQ602_001674,green,ophio_cflo,125021,126546
Ophcf2|01691,GQ602_001691,green,ophio_cflo,160284,160971
Ophcf2|01696,GQ602_001696,green,ophio_cflo,179781,181286
Ophcf2|01863,GQ602_001863,green,ophio_cflo,1944525,1945385
Ophcf2|01876,GQ602_001876,green,ophio_cflo,1975692,1977752
Ophcf2|01889,GQ602_001889,green,ophio_cflo,2011008,2012352
Ophcf2|01901,GQ602_001901,green,ophio_cflo,2050500,2053514
Ophcf2|01923,GQ602_001923,green,ophio_cflo,2104587,2105069
Ophcf2|01940,GQ602_001940,green,ophio_cflo,2147541,2148817
Ophcf2|01975,GQ602_001975,green,ophio_cflo,2256006,2258197
Ophcf2|01991,GQ602_001991,green,ophio_cflo,2311517,2313885
Ophcf2|02049,GQ602_002049,green,ophio_cflo,2476490,2477386
Ophcf2|02090,GQ602_002090,green,ophio_cflo,2576150,2577792
Ophcf2|02152,GQ602_002152,green,ophio_cflo,2773299,2774924
Ophcf2|02173,GQ602_002173,green,ophio_cflo,2825952,2827004
Ophcf2|02195,GQ602_002195,green,ophio_cflo,2879262,2879785
Ophcf2|02199,GQ602_002199,green,ophio_cflo,2886876,2887719
Ophcf2|02266,GQ602_002266,green,ophio_cflo,3089929,3092267
Ophcf2|02290,GQ602_002290,green,ophio_cflo,3149630,3150732
Ophcf2|02324,GQ602_002324,green,ophio_cflo,3257677,3258583
Ophcf2|02333,GQ602_002333,green,ophio_cflo,3366291,3368139
Ophcf2|02334,GQ602_002334,green,ophio_cflo,3368974,3369501
Ophcf2|02358,GQ602_002358,green,ophio_cflo,3454335,3455520
Ophcf2|02396,GQ602_002396,green,ophio_cflo,3549666,3551101
Ophcf2|02407,GQ602_002407,green,ophio_cflo,3621428,3622319
Ophcf2|02425,GQ602_002425,green,ophio_cflo,3710248,3712128
Ophcf2|02461,GQ602_002461,green,ophio_cflo,3810332,3812381
Ophcf2|02462,GQ602_002462,green,ophio_cflo,3813373,3814028
Ophcf2|02494,GQ602_002494,green,ophio_cflo,3912787,3913185
Ophcf2|02496,GQ602_002496,green,ophio_cflo,3914893,3917079
Ophcf2|02500,GQ602_002500,green,ophio_cflo,3925088,3925577
Ophcf2|02528,GQ602_002528,green,ophio_cflo,4006477,4007293
Ophcf2|02531,GQ602_002531,green,ophio_cflo,4012046,4014008
Ophcf2|02537,GQ602_002537,green,ophio_cflo,4026660,4028359
Ophcf2|02558,GQ602_002558,green,ophio_cflo,4074918,4075817
Ophcf2|02567,GQ602_002567,green,ophio_cflo,4104134,4105937
Ophcf2|02581,GQ602_002581,green,ophio_cflo,4133508,4134354
Ophcf2|02586,GQ602_002586,green,ophio_cflo,4143626,4145923
Ophcf2|02593,GQ602_002593,green,ophio_cflo,4157156,4158316
Ophcf2|02621,GQ602_002621,green,ophio_cflo,4219796,4220717
Ophcf2|02627,GQ602_002627,green,ophio_cflo,4234485,4236053
Ophcf2|02651,GQ602_002651,green,ophio_cflo,4340347,4341729
Ophcf2|02655,GQ602_002655,green,ophio_cflo,4352600,4353622
Ophcf2|02669,GQ602_002669,green,ophio_cflo,4380783,4381204
Ophcf2|02672,GQ602_002672,green,ophio_cflo,4387192,4388316
Ophcf2|02693,GQ602_002693,green,ophio_cflo,4442392,4442943
Ophcf2|02754,GQ602_002754,green,ophio_cflo,4608807,4610860
Ophcf2|02788,GQ602_002788,green,ophio_cflo,4763084,4763652
Ophcf2|02792,GQ602_002792,green,ophio_cflo,4781461,4782778
Ophcf2|02801,GQ602_002801,green,ophio_cflo,4810672,4811709
Ophcf2|02803,GQ602_002803,green,ophio_cflo,4819013,4820318
Ophcf2|02807,GQ602_002807,green,ophio_cflo,4825009,4826203
Ophcf2|02808,GQ602_002808,green,ophio_cflo,4826859,4828200
Ophcf2|02865,GQ602_002865,green,ophio_cflo,4970871,4972064
Ophcf2|02877,GQ602_002877,green,ophio_cflo,4998498,4999106
Ophcf2|02909,GQ602_002909,green,ophio_cflo,5087363,5088451
Ophcf2|02911,GQ602_002911,green,ophio_cflo,5091083,5092163
Ophcf2|02913,GQ602_002913,green,ophio_cflo,5093678,5104559
Ophcf2|02917,GQ602_002917,green,ophio_cflo,39454,41535
Ophcf2|02956,GQ602_002956,green,ophio_cflo,191803,193191
Ophcf2|02997,GQ602_002997,green,ophio_cflo,356869,357434
Ophcf2|03015,GQ602_003015,green,ophio_cflo,427239,428237
Ophcf2|03069,GQ602_003069,green,ophio_cflo,576903,577297
Ophcf2|03076,GQ602_003076,green,ophio_cflo,591165,592598
Ophcf2|03104,GQ602_003104,green,ophio_cflo,667026,668398
Ophcf2|03112,GQ602_003112,green,ophio_cflo,688524,689411
Ophcf2|03115,GQ602_003115,green,ophio_cflo,699574,701103
Ophcf2|03127,GQ602_003127,green,ophio_cflo,720493,723516
Ophcf2|03131,GQ602_003131,green,ophio_cflo,734920,736429
Ophcf2|03169,GQ602_003169,green,ophio_cflo,828015,830488
Ophcf2|03211,GQ602_003211,green,ophio_cflo,948085,949940
Ophcf2|03246,GQ602_003246,green,ophio_cflo,1120622,1122537
Ophcf2|03299,GQ602_003299,green,ophio_cflo,2290493,2291508
Ophcf2|03348,GQ602_003348,green,ophio_cflo,2430425,2431798
Ophcf2|03358,GQ602_003358,green,ophio_cflo,2459828,2462216
Ophcf2|03373,GQ602_003373,green,ophio_cflo,2507854,2508974
Ophcf2|03375,GQ602_003375,green,ophio_cflo,2513239,2513629
Ophcf2|03391,GQ602_003391,green,ophio_cflo,2559966,2560489
Ophcf2|03417,GQ602_003417,green,ophio_cflo,2619531,2620781
Ophcf2|03422,GQ602_003422,green,ophio_cflo,2630597,2633503
Ophcf2|03450,GQ602_003450,green,ophio_cflo,2727541,2729243
Ophcf2|03453,GQ602_003453,green,ophio_cflo,2740880,2741443
Ophcf2|03478,GQ602_003478,green,ophio_cflo,2814157,2816963
Ophcf2|03491,GQ602_003491,green,ophio_cflo,2851723,2852606
Ophcf2|03508,GQ602_003508,green,ophio_cflo,2887833,2890337
Ophcf2|03549,GQ602_003549,green,ophio_cflo,3025350,3025680
Ophcf2|03571,GQ602_003571,green,ophio_cflo,3122320,3123232
Ophcf2|03587,GQ602_003587,green,ophio_cflo,3204496,3205236
Ophcf2|03607,GQ602_003607,green,ophio_cflo,3273725,3274814
Ophcf2|03618,GQ602_003618,green,ophio_cflo,3337065,3338954
Ophcf2|03621,GQ602_003621,green,ophio_cflo,3345258,3346028
Ophcf2|03622,GQ602_003622,green,ophio_cflo,3347302,3348787
Ophcf2|03635,GQ602_003635,green,ophio_cflo,3375666,3376325
Ophcf2|03636,GQ602_003636,green,ophio_cflo,3377315,3378105
Ophcf2|03700,GQ602_003700,green,ophio_cflo,3580349,3582165
Ophcf2|03733,GQ602_003733,green,ophio_cflo,3686979,3687348
Ophcf2|03748,GQ602_003748,green,ophio_cflo,3724964,3725803
Ophcf2|03750,GQ602_003750,green,ophio_cflo,3730052,3730688
Ophcf2|03774,GQ602_003774,green,ophio_cflo,3787228,3787599
Ophcf2|03836,GQ602_003836,green,ophio_cflo,70799,72725
Ophcf2|03845,GQ602_003845,green,ophio_cflo,93780,95348
Ophcf2|03854,GQ602_003854,green,ophio_cflo,120522,121437
Ophcf2|03856,GQ602_003856,green,ophio_cflo,132314,132677
Ophcf2|03918,GQ602_003918,green,ophio_cflo,359139,360548
Ophcf2|03925,GQ602_003925,green,ophio_cflo,377430,378681
Ophcf2|03927,GQ602_003927,green,ophio_cflo,383139,383816
Ophcf2|03950,GQ602_003950,green,ophio_cflo,458946,460100
Ophcf2|03977,GQ602_003977,green,ophio_cflo,534150,536822
Ophcf2|04034,GQ602_004034,green,ophio_cflo,686297,686860
